song_id,track_id,artist_name,title,kmeans_cluster,agg_cluster,dbscan_cluster,is_popular
SOSCKDQ12A81C22BA4,TRAFEJT128F4252BF1,Gloria,If Music Be The Food Of Love,4,1,0,0
SOGFHXF12A8C136B2A,TRAFELG128F427C373,Wilshire,Special,1,5,0,1
SOUZRAZ12A8C13835F,TRAFEOY128F4259E97,Legacy Five,Out Of My Darkness,2,0,0,0
SOCLPMP12A81C2354B,TRAFEPC128F4237505,Seal,Prayer For The Dying (Album Version),2,0,0,0
SOOZPUG12A8C132EDD,TRAFEUS128F4258E64,Sir Neville Marriner,Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),0,0,-1,0
SOFYSKU12A8C13A72B,TRAFEZF128F426C497,Nickelback,Follow You Home (Album Version),5,2,0,1
SOCMBTX12AB0181E7E,TRAFFCC128F9348D0D,Angélica María,Una Sopita De Tu Propio Chocolate,2,0,0,0
SOJGCBK12AB01884D3,TRAFFDW12903CE53B6,Chris Standring,Say What!?!,1,5,0,1
SORRHKT12AB0186469,TRAFFEE12903CC04B4,Mons Leidvin Takle,Blott En Dag,0,0,0,0
SOQCUBJ12A8C13FEC6,TRAFFEM128F42A2223,Nicholas Hooper,The Sirius Deception (Album Version),4,0,0,0
SOHFNIA12AC4689741,TRAFFEQ12903CF4356,The Ocean,Catharsis Of A Heretic,2,0,0,1
SOZUQAZ12A81C21E0D,TRAFFIW128F4236391,Los Solitarios,Verdad Amarga,1,1,0,0
SOJFIUP12AB0187346,TRAFFKV12903CE29B5,Glen Washington,Your Love,4,1,0,0
SOPRNQZ12A58A7B8E5,TRAFFPR128F421A35F,Anti-Flag,Spaz's House Destruction Party,5,2,0,1
SOPMFLZ12A6D4F9D3A,TRAFFRG128F421BD23,Josh Groban,Mai [Live],5,2,0,1
SOCIFJJ12A8C13F98C,TRAFFSE128F429FB8D,Josh White,This Heart Of Mine,1,0,0,0
SOUSGHY12A8C13581E,TRAFGCY128F4246B9C,The Paynes,When He Was On The Cross (I Was On His Mind),0,3,0,0
SOMFZZQ12A8C13AB56,TRAFGKU128F42889EF,Bacilos,Lo Mismo Que Yo (Bonus Track),4,1,0,0
SOIVGLD12AB0183ACA,TRAFGMJ128F930F532,4Him,Wings,2,0,0,1
SORFXPG12AB0182E21,TRAFGPC128F9310D55,Scalplock,Pedagogy for the Oppressed (Album Version),0,1,0,0
SOZOGUO12A8C13BD9E,TRAFGTJ128F42802B8,Erkki Junkkarinen,Rakkautta Kööpenhaminassa - Förälskad i Köpenhamn -,2,0,0,0
SOWDPOU12AB018495D,TRAFGYR128F930F410,Juggler,How It Feels,4,1,0,0
SOLOEUX12A58A7C81F,TRAFHBH128F42970EF,Lee Ritenour,Keep It Alive,4,1,0,0
SOHPDWN12AAA15E9AF,TRAFHBM128F92EE7B0,Cursed,Pariah,4,1,0,1
SOHQPWP12A58A7986C,TRAFHHN128F9317216,The Fever,Bye Bye Betty Blue,4,1,0,0
SOHCTUT12A6D4FCD56,TRAFHJI128F9302CFF,KRS-One,Getaway,5,2,0,1
SOVWFNE12A8C13FF36,TRAFHKA128F429F7C0,Washboard Sam,Come On In,4,0,0,0
SOPPBPK12A8C14683C,TRAFHRS128F14599C0,Semisonic,Secret Smile,2,2,0,1
SOZKQVH12AB01802D8,TRAFHWP128F9333343,Carlos Vives,Si Es Que Te Vas,1,2,0,0
SOVWHFZ12A8C14489D,TRAFHYI128F92F87BB,Vanessa Bell Armstrong,Greater,3,1,0,0
SOUXWCM12A8AE47834,TRAFIBB128F4242351,Information Society,Hack 1/Charlie X,4,1,0,0
SOISGJD12A8C144775,TRAFIBT128F92FA8DE,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma,1,0,0,0
SOCGNBW12A8C14117F,TRAFICE128F4294E27,Margaret Smith,Disciplinarian,0,1,0,1
SOMWNSA12A8C1343F1,TRAFIDH128F4275C0D,Wilks featuring doniki,Fly to zion,0,3,0,0
SONBZKG12AB0187337,TRAFIGU12903CC70C2,Carlos Baute,Estas hecha para mi (Directo 09),4,1,0,0
SOUEUCC12AB018C4B3,TRAFIHK12903CBDFF1,The Pineapple Thief,Boxing Day,4,1,0,1
SODDLAZ12AB018350A,TRAFIKF128F92FD338,Blind Blake & The Royal Victoria Hotel Calypsos,Bahama Lullaby,4,1,0,0
SOEULPB12A8C136DDF,TRAFINB128F426E2F1,John Tchicai,Musica Sacra Nova: Morgen I Frydenlund,2,0,0,0
SOKIHWH12A8C13AA35,TRAFIPS128F428AF8E,Toots Thielemans,Le Temps Des Cerises,2,0,0,0
SONSFHN12A8C13463E,TRAFIQB128F423DCBA,Tad,Stumblin' Man (Album),1,5,0,1
SONLCJU12A58A7B69C,TRAFISG128F4263F8A,Ultimate Fakebook,This Will Be Laughing Week,1,5,0,1
SOXRRIP12AC4686877,TRAFITO12903D0D16A,Susana Seivane,Mazurcas das Rías Baixas,2,0,0,0
SOGNDHO12AB017D71F,TRAFJBM128F9307AA0,Oztara,Valérie,4,1,0,0
SOQOXXW12AF729F20B,TRAFJIW128E078E1DE,Black Eyed Peas / Les Nubians / Mos Def,On My Own,5,2,0,0
SOQAQJG12A67020725,TRAFJJJ128E078E0B8,Kraftwerk,Elektro Kardiogramm (Live),5,2,0,0
SONNXDI12AB0186816,TRAFJKG128F9332800,The Frequency,Ego is the drug/3am,3,4,-1,0
SOVHFTL12AB018797C,TRAFJQT12903CAA19E,Giorgos Tsalikis,Apotoma,0,3,0,0
SOWRNMP12A8C13E4FD,TRAFJRD128F4288F65,Ziggy Marley And The Melody Makers,What's True,5,0,0,0
SOEWSSK12AB018083E,TRAFJRJ128F932EC8C,MDO,Tonight_ Te Amaré,1,5,0,1
SOKRHFH12A8C142167,TRAFJUG128F92C77B1,Leigh Jones,Have It Your Way,2,1,0,1
SOIKALD12A81C231CB,TRAFJUT128F42358BC,Between The Buried And Me,Foam Born (A) The Backtrack (Album Version),5,2,0,0
SONYHUC12A8C13B90E,TRAFJUW128F427A988,Tania Maria,Vem Pr'a Roda,1,5,0,1
SOCZSYW12AAF3B490E,TRAFJVH128F42BC25E,DJ Quik,Pitch In OnA Party,4,1,0,0
SOOUKOB12A8C13C30B,TRAFJVI128F428FA50,Massiel,Acordeón,2,2,0,0
SOXFNMQ12A81C203E0,TRAFJVT128F4235E2B,Yahir,El Amor (Version Nortena),1,0,0,0
SODDIXC12AB0180D2F,TRAFJXD128F931D0C4,Micachu,Just In Case,2,0,0,1
SOAMXYQ12AB017C25E,TRAFJYB128F9311212,Static-X,Love Dump (Clean Album Version),4,1,0,0
SONNVKK12A8C13CFBC,TRAFKBW128F428C4E6,Paso Doble,Kleine Killer,0,3,0,0
SOLKFAE12AC468D495,TRAFKDF12903D09556,Skeeter Davis,It Was Only A Heart,4,1,0,0
SOSCTQW12AB0184E46,TRAFKDG12903CAB85C,Webb Wilder,Too Cool for Love,1,5,0,0
SOMMQQU12AB0180EBF,TRAFKDY128F932079B,Gruppo Jazz Marca,Sensazioni a_b & c,3,3,-1,0
SOSXZIN12AB0183785,TRAFKFP128F93366A1,Atman,Dancing With the Goddess (ttt rmx),4,1,0,0
SOWPLTX12A5891F918,TRAFKHA12903CF0E89,Shakedown,At Night,4,1,0,0
SONUEAD12A6D4F908B,TRAFKII128F1487F99,Biddu,Raag Trance,4,4,0,0
SOBQQCL12AB0180A33,TRAFKKS128F92E3F23,Parachute Band,No Eye Has Seen,5,2,0,1
SOCNOQB12AB0183A1E,TRAFKLJ128F9331BE6,Leonid Rudenko,Summerfish,1,1,0,0
SORXZTM12A8C133942,TRAFKLP128F423A724,Wilmington Chester Mass Choir,Lord You're Worthy (Album),2,3,0,0
SOMDMNB12A6D4F49A2,TRAFKMJ128F14661D8,Raze,Laying Down My Will (The Plan Album Version),4,1,0,0
SOCUCXE12A6D4F2C3F,TRAFKPI128EF357763,Stewart Francke,Across Decker's Field,2,0,0,0
SOPOPLW12A8C13A905,TRAFKRE128F932002B,All Time Low,Umbrella,5,2,0,1
SOFEYIV12A6D4FAC9A,TRAFKRN128F4215CC8,James Last,Summer Rain,2,0,0,0
SOLDIUL12A58A7BB1A,TRAFKSA128F930F4FA,5th Ward Boyz,Undercover Gangstas,4,1,0,0
SOBOBPP12A8C12FFCE,TRAFKTU128F4234726,Bill Perkins,Swing Spring,4,1,0,0
SOQJWZI12A8C140181,TRAFKUS128F92D28DC,Bézu,La bite du plombier,2,0,0,0
SOHWJYQ12A8C13658B,TRAFLAR128F427FE8D,Spliff,S.O.S.,4,1,0,1
SOKFCJJ12A67ADA72B,TRAFLDX128F92DE085,Bert Kaempfert And His Orchestra,Wheeling Free,1,5,0,0
SOXKUGL12A8C142BB9,TRAFLFY128F92C637A,Rachel Portman,Bridget,2,0,0,0
SOYXFNV12AB0182DEA,TRAFLGM128F9358F47,Miossec,Nos plus belles années,4,2,0,0
SOLYAYO12A8C13C04D,TRAFLMU128F4274A4D,G-Unit,I Don't Want To Talk About It,5,2,0,0
SOZBPIC12AB01813B0,TRAFLNZ128F92FE8CB,Memphis Sheiks,Ramblin' On My Mind,0,3,0,0
SOJOMNL12A6D4F872E,TRAFLYF128F1477D12,Champion Jack Dupree,Snaps Drinking Woman (LP Version),4,1,0,0
SOIQQIX12AB018827D,TRAFLYL128F932DB93,Atari Teenage Riot,Live At Brixton Academy 1999,3,4,-1,0
SOLEETW12A6D4FB2FE,TRAFLZY128F148959F,My Chemical Romance,House Of Wolves (Album Version),5,2,0,1
SOLMPMK12AC468B131,TRAFMAA12903CF56C6,Memphis La Blusera,Exactamente Medianoche,4,1,0,0
SONODJN12A6D4F9838,TRAFMDA128F4224347,Sleepy John Estes,Street Car Blues,1,0,0,0
SOEKRSK12A8C13CFB2,TRAFMEJ128F4284652,The Mad Capsule Markets,-start ID-,4,1,0,0
SOTYVNV12AB017CB2E,TRAFMES128F930AB06,Schizoid,Dementia,4,1,0,0
SOWHXYS12AC9E177F0,TRAFMGJ128F4262151,Bare Jr.,Snippet 15,0,0,0,0
SOQZISQ12AC4689482,TRAFMHB12903CF4F12,Roger Williams,Cool Water,1,5,0,0
SOVVITW12A8C146BD0,TRAFMHY128F92FDDBF,Del Tha Funkee Homosapien,Ya Lil' Crumbsnatchers (LP Version),2,2,0,1
SOMRBBO12A8C13F67B,TRAFMIA128F92E2B2B,Alice Cooper,This House Is Haunted,5,1,0,1
SOWPIEE12AB0188A9D,TRAFMIO12903CAF172,Kai Winding,Captin Kut-Cha,4,1,0,0
SOULXLO12AB018379D,TRAFMME128F932B4D5,Aiden,Killing Machine,5,1,0,1
SOFBBXV12A81C21835,TRAFMNM128F4251008,Cal Tjader,Manuel's Mambo,4,1,0,0
SOTHZUA12A8C13268A,TRAFMPX128F4246C49,Ill Nino,All I Ask For (Album Version),5,2,0,1
SORQNTS12AB018C1E1,TRAFMQA12903CDA8D3,Zaïko Langa Langa,Fonsi,1,5,0,0
SOZOEYQ12A8C1406E3,TRAFMZT12903CBAE53,Rebecca Lynn Howard,I'm Over You (Album Version),2,2,0,0
SOKQDCA12A8C13CDEF,TRAFNAH128F42A400D,Dive,Contact,4,1,0,0
SOHMOLH12A8C141C40,TRAFNBM128F92F4F88,Barbara Lusch,Why Don't You Do Right,0,3,0,0
SODLHUG12A6D4F7BB7,TRAFNEI128F1458CAA,Brand X,Hate Zone,4,5,0,1
SOJCYIP12AC3DFA13C,TRAFNGR12903CE3ACF,Hélio Ziskind,Telê,0,3,0,0
SOIBRMZ12AB018AEF4,TRAFNJM128F933D6DB,Intars Busulis,Probka (Latvia),4,1,0,1
SOMKDZN12A8C144D1E,TRAFNMJ128F92D15D8,Charlie Rich,Only Me,1,1,0,0
SOKENHI12A8C1420D3,TRAFNNT128F92E4E81,Virtuoso,Beautiful Maria of My Soul,2,0,0,0
SOJFRZB12A6D4F92E2,TRAFNPA128EF34E7A7,Karen Peck And New River,Feels Good To Be Free,2,0,0,0
SOOFXBB12A8C137FF8,TRAFNVQ12903CE7322,Judy Mowatt,Trade Winds,1,1,0,0
SOCOQSE12A8C13D17B,TRAFNVU128F932361A,Marlene Dietrich,No Love No Nothing,2,0,0,0
SOKUHGH12AB017FB12,TRAFNWS128F931A45D,Michael Bloomfield,I Must See Jesus,2,0,0,0
SOGFFYV12A8C138D74,TRAFOHK128F425F232,Paul Rodgers,Alright Now,4,5,0,0
SOVYZIA12A8C136E0D,TRAFOKY128F4276D91,Dead Prez,Assassination,5,0,0,1
SORCRQT12A8C142A5A,TRAFOKY128F92ED751,David Cook,I Did it for You,5,2,0,1
SOWYALW12A8C136BE6,TRAFONO128F4248100,Knack,A World Of My Own,2,2,0,0
SOFEIDA12A6D4FBFA5,TRAFOTS128F42255A6,La Portuaria,Down On The Corner,2,0,0,1
SOBDCSO12AB017F02D,TRAFOZW128F92F1594,Mulberry Lane,Come Dance With Me,1,1,0,0
SONEAJZ12B0CEB476A,TRAFPAY128F146B23B,Liars,A Visit From Drum,5,2,0,0
SOAUNDO12AB017BFF8,TRAFPDD128F92FBBA6,Tom Barabas,More Than Words,1,0,0,1
SOMXWZX12A58A7B385,TRAFPFW128F423B0A6,Modeselektor,We Do It Too,4,1,0,1
SOLQMCQ12AB018E469,TRAFPGA12903CE1F1C,Naseebo Lal_ Arif Lohar,Mar gaye te sada naal,3,4,-1,0
SOWMUUZ12A8C133F2A,TRAFPHE128F4267123,Chris Brown,Talking Drum (Isea '95),5,0,0,0
SOKSVLC12A8AE47DAD,TRAFPIX128F42369C3,DJ Taz,C.O.G. To The ATL,4,1,0,0
SOBBSEY12A67ADB9AA,TRAFPLF12903CD8AE1,Gabriel Yared,La clé parfumée,4,1,0,0
SOSHWJO12A8C141A67,TRAFPPX128F92DD3E1,Starless & Bible Black,Hermione,0,3,0,0
SOSNZMS12A58A791D0,TRAFPQG128E07870D6,Gustavo A. Santaolalla,La Vuelta,2,1,0,1
SODNYLM12AB0180D14,TRAFPST128F932BBE0,Widespread Bloodshed,Wepons Of Mass Deception (Album),4,1,0,0
SOBIHSR12A8C139F30,TRAFQAJ128F429458C,Billie Jo Spears,Lizzie And The Rain Man,1,5,0,0
SOLUUOH12AB0189769,TRAFQBZ128F93440E2,Smut Peddlers,Chicken Strips (THE DEMOS version),1,1,0,0
SOGCCYM12A8AE4705B,TRAFQCJ128F4244503,Günter Noris,Was Machst Du Mit Dem Knie_ Lieber Hans?,0,3,0,0
SORYSKI12AB0184790,TRAFQEF128F93561A7,Afrob feat. Sarah,Gief Konjunkturpaket VI,1,0,0,0
SOWDDNA12AB0186074,TRAFQEG128F92FC332,Shinehead,The Real Rock,2,1,0,0
SOEHEYS12AB0181F19,TRAFQFD128F9343706,Diesel Boy,Pocket Full Of Stars,1,5,0,0
SOWNZHB12A6701C776,TRAFQFM128E078EC97,Eminem,The Way I Am,5,2,0,1
SOXATHC12AC909720F,TRAFQIV12903CFC000,Milo,Back Into Business,4,1,0,0
SOFCHBZ12A8C142084,TRAFQJK128F92F5EBE,Zeca Baleiro,Blues Do Elevador,2,1,0,1
SOJARRO12AC90756C5,TRAFQJT12903CF4891,Ol' Dirty Bastard,Hippa To Da Hoppa [Explicit Version],4,1,0,1
SOHQUTZ12AB0185F78,TRAFQKX128F9347448,The Lord Weird Slough Feg,Beast In the Broch,2,1,0,1
SOBQXJP12A6D4F7587,TRAFQMD128F92D4950,Six Brown Brothers,Battery Acid,4,3,0,0
SOWXIQN12AB01862EE,TRAFQOF128F933E3BA,Mario Garcia,Mis Sueños feat Norma Castro,3,4,0,0
SOYOKOS12AB0181059,TRAFQQM128F92E2FD0,Eddie Jones,Perfidia,1,5,0,0
SOWDBUH12A8C138B73,TRAFQVV128F4260033,Audio Adrenaline,Will Not Fade  (Hit Parade Album Version (new Song)),5,1,0,0
SOAPQCG12AB017AAAB,TRAFRBN128F93095F4,Pacha Massive,Just Want To See Ya,4,1,0,0
SOLMFNE12AB018F807,TRAFRCH12903CEA22D,Gob,No Regrets,4,1,0,1
SOXBYPK12AB018B86E,TRAFRDS12903CC0C66,Zuma,Inferior (Late Night Version),2,1,0,0
SOZINBT12AB017F5D0,TRAFRFF128F931DCEF,Nick Conolly,Pseudoephedrine,0,3,0,0
SOODPJI12AB0181BD8,TRAFRFF128F9345B75,Rupa & the April Fishes,C'est Moi,1,0,0,0
SOEPVWS12A6D4FAFC4,TRAFRJH128E0781C5B,William Orbit,Love My Way,2,0,0,0
SOHAXFE12A8C13F057,TRAFRKR128F427D6E6,Vitamin C,About Last Night (LP Version),4,1,0,1
SOMCPKY12AB0184197,TRAFRKU128F933CE16,The Black Crowes,Girl From A Pawnshop,5,1,0,0
SOLRGXU12A8C132FD7,TRAFRLV128F4267ADF,Freddie King,Boogie Man,1,1,0,0
SONGVVU12AB018719F,TRAFRQY128F93186FB,Amoral,Perfection Design,1,1,0,1
SOFXFXN12AB01827D6,TRAFRTX128F93426B7,Steve Vai,Angel Food,4,1,0,1
SOULEZE12A8C134B31,TRAFRVU128F42649A6,K's Choice,My Record Company,1,2,0,1
SOSNZGD12AB0186296,TRAFRWD12903CC4A88,Rickie Lee Jones,Coolsville (Live Acoustic Version),2,0,0,0
SOKJBKQ12A8C143666,TRAFRYJ128F92E638B,Nine Inch Nails,Memorabilia,5,4,0,0
SOLGZCP12A8C142CD0,TRAFSAO128F92EFA4B,The Fabulous Thunderbirds,I Can't Quit You Baby (Live) [Never Released],2,1,0,0
SODNQJO12A6310F970,TRAFSAP128E0780ECF,Wang Chung,Dance Hall Days,1,0,0,1
SOHDMZZ12AB018AC70,TRAFSGJ12903CAA742,Tex Williams,Smoke! Smoke! Smoke! (That Cigarette),0,0,0,0
SOVFDZT12A8C140710,TRAFSGL128F42ADA3E,Foo Fighters,Razor,1,5,0,0
SOLITMH12A58A78F01,TRAFSIP128F9301AE9,Faithless,Six,5,2,0,1
SOHEORL12A6D4F7EF6,TRAFSKF128F145CC8C,Jo Privat,Sous Les Ponts De Paris (Valse),2,0,0,0
SOEIZWQ12A6D4F8E21,TRAFSLJ128F14913B0,Marion Harris,Would You Like To Take A Walk?,0,5,0,0
SOXKNIV12A8C132248,TRAFSQP128F424C04F,Gus Viseur,Le Bal Du P'tit Jardin,1,1,0,0
SOLWWCO12A58A77015,TRAFSSU128EF344074,Willie Bobo,A Little Tear,1,0,0,0
SOVLDMX12A8C141DB5,TRAFTAM128F4294843,Ice Cube,When Will They Shoot? (Explicit),5,2,0,0
SOWCEQL12AF729E70C,TRAFTCT128F425A900,Rick Astley,Close To You,4,1,0,0
SOFKTPP12A8C1385CA,TRAFTDN128F427C29D,Hot Chip,Hold On,5,2,0,1
SONWURF12A8C134ABD,TRAFTDZ128F42355ED,US Coast Guard Band,Independentia,0,1,0,0
SOWHSFS12AB0183B7D,TRAFTFF128F930F77C,Lollipop Lust Kill,Bury You,4,1,0,1
SOORSEW12A8C1375CB,TRAFTJB128F931919E,Bill Douglas,Highland,1,5,0,0
SONPKNE12AB0180390,TRAFTMA128F933A3D7,Los Fabulosos Cadillacs,Matador,5,1,0,1
SOBOPBU12AB0180EBE,TRAFTOE12903CF3F5E,Georges Brassens,Colombine,4,1,0,0
SOKQZYR12AB0182223,TRAFTPO128F9313CF8,Michael Bloomfield,You're Killing My Love,2,0,0,0
SOLTYUO12A8AE4758A,TRAFTRX128F422D182,Chariots,Ghosts,2,2,0,1
SOPOHPD12AB017F153,TRAFTRY128F9329C26,Mudhoney,It Is Us,1,5,0,1
SOJITMV12A6D4F7A00,TRAFTVR128F14775A1,Apache Indian,Badd Indian,4,2,0,0
SOPMEON12A81C1FDB9,TRAFUAM128F423640A,J. Karjalainen & Mustat Lasit,Keinu Kanssani (2003 Digital Remaster),2,0,0,0
SOAAHZS12A8C143A21,TRAFUGB128F92EDEDC,Kari Tapio,Rakkauden veteraani,2,0,0,0
SOGHNTC12AB0188168,TRAFUKW12903CD802A,Mink DeVille,She's So Tough,4,1,0,0
SONQOIL12A6D4F4D47,TRAFUOZ128EF35A549,John Frizzell,DEFCON 4,4,0,0,0
SOTZYEK12AC468911E,TRAFURE12903D1135B,Steve Chou,Wo Men De Fei Leng Cui,0,5,0,0
SOKTTAS12AB0182418,TRAFUTE128F930F510,Bob Carlisle,Somewhere,4,1,0,0
SONXDIC12A8C1377FE,TRAFUTO128F428E434,Cantara,Ubi Caritas,0,3,0,0
SORGVTY12AB018349A,TRAFUWI128F934C730,GWAR,Surf of Syn,4,1,0,1
SOCNCAD12AB0187375,TRAFUWS128F9320678,Mongo Santamaria,Hush,1,5,0,0
SOBNOBG12A6D4FB54B,TRAFUXV128F148C901,Bert Kaempfert And His Orchestra,Let's Go Home,1,5,0,0
SOBVMXR12A58A7AE67,TRAFVDP128F425F856,Vincenzo Bellini,Bellini: Norma: Vanne_ e li cela entrambi,4,0,0,0
SOFSRSS12A8C13B685,TRAFVDV128F42936BA,Ronnie Milsap,Wrong End Of The Rainbow,1,0,0,0
SOMYTZI12AB0185326,TRAFVEB128F933CA60,Jimmy Wakely,If Santa Claus Could Bring You Back To Me,0,0,0,0
SOGTVGQ12A8C13952B,TRAFVME128F4269F32,Christian Quast,You Are!,3,1,0,0
SOJEWUE12A8C1437CD,TRAFVTW128F92CDA70,James Scott Skinner,Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow,0,3,0,0
SOZDOYP12A8C13ABDF,TRAFVUV128F4282D36,Evolution,Peyote,3,4,0,0
SOFJEAL12A8C13E4C5,TRAFVWT128F42B1656,Theodor Zox,What's in a number & Feed me lies remixes,4,1,0,0
SOPNINI12A58A7E304,TRAFVYN128F42149F0,Mix Mob,Intro: The Dragon,4,1,0,0
SOIZDTU12AB01840C5,TRAFWCO12903CB146E,Erja Lyytinen,Soul Of A Man,2,0,0,1
SOLUABP12AF72A2CD2,TRAFWEV128F428D391,Cake,Alpha Beta Parking Lot,5,2,0,0
SOCKCXC12A6D4FD052,TRAFWGD128F422F352,Between The Buried And Me,Geek USA (Album Version),5,2,0,1
SOKHDOO12AB01825E3,TRAFWIJ128F93305F6,Gustavo Cerati,Amo Dejarte Asi,4,1,0,1
SOGEONB12A8C1429C7,TRAFWMO128F92E8216,Oldelaf et Monsieur D,La fête à la prison,4,1,0,0
SORMDIB12AB018C316,TRAFWOX12903CC1FA8,LORE,Pluvialus,2,0,0,0
SOGOBGK12AF72A633B,TRAFWRG128F4295089,Goldfinger,Forgiveness,5,2,0,1
SOWABTJ12AB0182291,TRAFWVO128F9300880,The Embarrassment,Song For Val,1,5,0,0
SODPOUC12AB01890EF,TRAFXAM128F9349349,Tiny Bradshaw,The Train Kept A Rollin,4,1,0,0
SOCISCT12AB0180021,TRAFXCL128F92E7FFD,André Verchuren,Aviatic,1,5,0,0
SOQNZJZ12AB01823AE,TRAFXCP128F93182DD,Kool Savas,Keiner außer uns,4,1,0,0
SOKVBXA12A6D4F89AF,TRAFXEY128F148AECD,Latif,Luv In the First,2,2,0,0
SOAGJGA12A6D4F980C,TRAFXHL128F148D175,Rickie Lee Jones,Love Is Gonna Bring Us Back Alive,1,0,0,1
SOKPCQK12A8C14038A,TRAFXMZ128F42AFC47,Otis Spann,Can't Do Me No Good,1,5,0,1
SOCEZZL12A81C23CD9,TRAFXPQ128F425385C,Jerry Goldsmith,Main Title,1,0,0,0
SOGQWRF12AB0185E0B,TRAFXSK128F9342717,Matteo Bonfanti e i maledetti,Plaza de Mayo,0,3,0,0
SOBCJVI12A8C14220B,TRAFXSM128F92E5541,Naseebo Lal,Dil Naheen Lagda,0,3,0,0
SOBJLED12A8C14108C,TRAFXST128F92C5B0A,Seal,Whirlpool [Live],5,2,0,0
SOBHZOV12AF729E943,TRAFXYN128F148B3B4,Tesla,The Way It Is,1,5,0,1
SOMGNAS12A6D4FA805,TRAFXZW128F14B0914,Utopia,The Up,4,1,0,0
SOMFNPC12A8C13E5FE,TRAFYAV128F42ACA8C,Bénabar,Tu Peux Compter Sur Moi,4,2,0,1
SOYCPUY12AB018CE4D,TRAFYEG12903CB647E,Der Plan,Frisch Verliebt,1,0,0,0
SODJUSQ12A8AE486C6,TRAFYGA128F425A92C,Eurythmics,Missionary Man,5,2,0,1
SOUGQQJ12AC46884C2,TRAFYGI12903CE9B9A,Maurice Larcange,La feria de San Cristobal (Live),1,5,0,0
SORLLRN12A58A7F1EE,TRAFYGO128F42727E7,Beyoncé,Be With You,5,2,0,1
SOEVQPU12A6D4FCC09,TRAFYNE128F422F3CB,A Perfect Murder,Within (Album Version),4,1,0,1
SOJCIPT12AB0181305,TRAFYRA128F92FD549,Michael Stanley Band,Don't Stop The Music,1,5,0,0
SOBKWVC12A8C13F95C,TRAFYRO128F42ACFC7,Talvin Singh,Traveller,2,2,0,0
SOQBAMF12A58A80B7E,TRAFYSO128F4284276,Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria,2,0,0,0
SOYUCBW12AB0189C9A,TRAFYUE12903CAFDF3,Curtis,Superstar Dog,3,4,0,0
SORYCLC12A582A293D,TRAFYUL128F4247173,Toby Emerson,Rapture (Toby Emerson Dub) (Toby Emerson Dub),4,1,0,0
SOEQGVM12A8C132AB5,TRAFYVC128F4268F8B,Deep Forest,Madazulu,2,0,0,0
SOBPURV12A81C2286A,TRAFYWM128F422AA37,Tampa Red,If I Had Known,1,0,0,0
SOZPBWN12A58A7C3C4,TRAFYYU128F4229376,Every Time I Die,Depressionista,5,2,0,1
SOMRGMY12A6D4F93A8,TRAFZHK128F145E86B,Lifer,Boring,2,0,0,1
SOSFKCZ12AF72A3C24,TRAFZIM128F427D344,Bad Brains,Riot Squad (1991 Digital Remaster),1,5,0,0
SOBDZUW12A8C13ED88,TRAFZKN128F92E11AD,The Dee Jays,In The Midnight Hour,0,3,0,0
SOHHVXI12A6D4F69E3,TRAFZKY128EF36588B,Diamond D,Intro,1,0,0,1
SOUFZNH12A8C13F572,TRAFZLA128F42ADCCB,Corona,I Gotta Keep Dancing,1,5,0,1
SOFAQLG12A8C13AC04,TRAFZRL128F428E465,The White Stripes,Im Slowly Turning Into You,5,2,0,1
SOOKDUJ12AB018BB67,TRAFZTM12903CB1F7B,2Fresh,Get It Started,2,4,0,0
SOSLCNE12AB018566F,TRAFZVZ12903CE7548,Ndala Kasheba,Marashi Ya Pemba,0,3,0,0
SOLPNNU12A8C13CA04,TRAFZYZ128F427DD76,New Roanoke Jug Band,Cold Icy Floor,2,0,0,0
SOFUWDG12A8C142F6D,TRAGAAF128F9338911,Joe McBride,This Is How A Heart Breaks,4,0,0,0
SONJXBM12A8C13C358,TRAGACJ128F427118C,Greater Vision,Heaven's Hero (Featuring Champion Of Love),1,5,0,0
SOOTRFL12A6D4F5428,TRAGACV128F1474DEC,Headliners,Sag Ihnen Bescheid,2,0,0,1
SOVZVNF12A67ADA382,TRAGADP128EF341C7F,Lady Saw,Bare As You Dare,2,2,0,0
SOHJRZY12A63110838,TRAGAGQ128E0781352,The Stranglers,It Only Takes Two To Tango,1,1,0,1
SOQTSEB12AB01884A0,TRAGAHW12903CA6DBE,Hot Club Of Detroit,Night Time,2,0,0,0
SOCNGFJ12A6D4F6DFD,TRAGALB128EF3676EC,Funeral For A Friend,Crash And Burn [Home Demo],5,2,0,1
SOESUUA12A58A7BA05,TRAGALM128F4236C86,Lyrics Born,Bad Dreams,4,1,0,0
SOHLRVJ12A8C13A9A2,TRAGANK128F428A5CD,Rancid,Black Lung (Album Version),5,2,0,1
SOJRJDG12AF72A7B93,TRAGAPY128F92F5DDE,George Michael,Praying For Time,5,2,0,0
SOBWIWM12A8C13BA6D,TRAGAQX128F429ABFE,Tulipunaruusut,Ilta Oulunjoella,0,1,0,0
